GDP_growth,Inflation,Fed_rate
1.1508150050076917,0.1706329703213747,-0.26324821816388189
0.82142461743959183,-0.027082364188434127,-0.043179892127718889
-0.042704601475081816,0.33064253692401369,-0.14766063541089114
0.36690347428914061,0.40705016818793305,-0.19579787427827622
-0.36009264503007898,-0.071721783577928466,0.11637031266221953
0.21231849321582241,0.16058680099767209,-0.070463904104288488
0.79060801147548632,-0.094540219789662316,0.022616046312577964
-0.3390290594463552,-0.14836862201669065,0.02790804248398171
0.27439885634445904,0.28101588137158506,0.15566571853689837
-0.16531663058971668,-0.16231057530637072,0.10376863472006903
0.42397104059753277,-0.072392757930156648,0.18803174833608516
-0.21467826621514896,0.080880633969755422,0.14510727717961025
-0.48603890176193154,-0.31245837219445116,0.1170835619576458
0.42240566399271562,-0.34212439740132261,-0.074337086957252829
-1.1672604616560021,0.42822965242174238,0.23351560339991106
0.72436719766218383,-0.37450036689557686,-0.039587923049897
0.093304187811274919,-0.014235898913085299,0.10925462064888558
-0.3188810741993004,0.02013798489358587,-0.45808027163201315
-0.56313110957130963,-0.53217241081503752,-0.77587898045485715
0.13485251127080777,0.31517263494504055,-0.26250592707984355
-1.1086002465846163,0.28789006317375376,0.27063813501502743
-2.6811215974546609,-0.039748295988788152,-1.4797442615606236
-0.031667483766239179,-0.023133117471185627,0.50096502430899803
-1.4814401307709684,-0.56757640986953406,-0.42694827182209727
0.39814297061980231,-0.1268051848297147,0.32018146718161189
2.2179903486091996,0.26113126384174956,-0.023078998652904748
0.38131819657623556,0.3284538712686218,0.3355326855081695
0.67482071030450974,0.53942067642713376,-0.046448779752792047
0.33473102025911605,-0.044119394045846416,-0.13837992674546462
-0.54394520582333294,0.18974621212662501,-0.20925372833246181
-0.21584752994765377,0.1433330515171054,-0.34210287638726777
0.051021602903747909,0.099333650854791067,-0.29181698760317376
-0.700695538372196,0.28894963570336141,-0.29828420177969805
0.90959742812486399,-0.53077636302171727,-0.38877564111392626
0.6560885225835229,0.35503782134034445,-0.10762733067977448
-0.39940007143361511,-0.36854757280568162,-0.29909909535056967
0.34987196286387112,0.18833170145977074,-0.01954152269652909
-1.0113021837486382,0.37291335049359914,-0.20619472061840938
0.53808037167860667,-0.25534849749421973,-0.17944734348219171
-0.52068636527424528,0.09443133984188179,-0.14983212581025962
0.77162366173150299,0.017688908091051059,-0.24482329223353738
0.45376060912529903,0.17094149503646575,-0.029289699798375868
-1.2547017096377637,0.0043272220742935907,-0.261944362358012
1.6916426654524672,0.38950460978246837,-0.095836889985757456
0.11396906838407772,-0.19243014110782242,-0.29717524094268155
-0.16503776222140609,-0.26234752016444501,-0.12709872990512905
1.4257344421843594,-0.28812960404833587,-0.1764421532203172
-0.87009744679508549,0.24091481293502526,0.096891807660937079
-0.30371747760481815,-0.065826426361698331,-0.074949121347636871
-0.083374393900898902,0.034446609229757286,0.10375377436988953
-0.28921424594053091,0.09009640043876721,0.10623948249715398
-0.26161768490333032,0.16725864728187947,-0.10474848094428263
0.28787442461203638,-0.014090783708998245,-0.0018402074380466926
0.30585968600746022,0.48245046447355189,-0.074402534208245219
-0.005443605765479087,0.3314156888500297,0.0079728281067059648
0.19059118504572922,-0.61877840784600213,-0.19261482253283102
0.076500386247690955,0.35411492922880794,-0.024980184489513224
0.4294510031093654,-0.034290945461187272,-0.30971003853976931
0.37811657529152287,0.11253815204971573,0.23980873121036672
0.21138791828962922,0.44090395957274886,-0.17628249063422841
0.053576697629897696,-0.32691017180527959,-0.10404743578411324
-0.49181635149529135,-0.090371957810300829,0.030610510955689119
0.07197376463404348,-0.31592684013362327,-0.15439826598928796
-0.25810922437573358,-0.022764179529156325,0.043036357655455548
0.21024798459546931,0.026726034382466957,-0.20869902759043391
0.26723138452389961,-0.0096206548921665136,-0.29903328929290018
-1.9796518293045109,0.28094656585381766,-0.082929637412995583
-9.7975221104876571,-1.1707153125957139,-1.2193172768284346
