component,horizon,shock,response,shock_name,response_name,unrotated,lower,median,upper
cointegrated,20,3,3,Monetary policy shock,Employment change,0,0,0,0
cointegrated,20,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
cointegrated,20,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
cointegrated,20,4,1,Unrestricted shock 4,GDP growth,0,0,0,0
cointegrated,20,4,2,Unrestricted shock 4,Energy demand growth,0,0,0,0
cointegrated,20,4,3,Unrestricted shock 4,Employment change,0,0,0,0
cointegrated,20,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
cointegrated,20,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
cointegrated,20,5,1,Unrestricted shock 5,GDP growth,0,0,0,0
cointegrated,20,5,2,Unrestricted shock 5,Energy demand growth,0,0,0,0
cointegrated,20,5,3,Unrestricted shock 5,Employment change,0,0,0,0
cointegrated,20,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
cointegrated,20,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,0,1,1,Supply shock,GDP growth,1.131420362,0.08280059118,0.4034958983,0.8201314248
total,0,1,2,Supply shock,Energy demand growth,1.117497487,0.06331339458,0.3928275797,0.8117454667
total,0,1,3,Supply shock,Employment change,1.016597028,0.0233113191,0.3254155219,0.7162158333
total,0,1,4,Supply shock,Inflation,0.05739623392,-0.1463107728,-0.07129901983,-0.01366354917
total,0,1,5,Supply shock,Interest rate,0.07082311538,-0.03549516194,-0.001535744497,0.03062936903
total,0,2,1,Demand shock,GDP growth,0,0.130806717,0.5548082661,0.9609153465
total,0,2,2,Demand shock,Energy demand growth,0.1592312701,0.1308426641,0.565564486,0.9643189058
total,0,2,3,Demand shock,Employment change,0.02274784212,0.142651395,0.5268190279,0.8832849365
total,0,2,4,Demand shock,Inflation,0.01820405123,0.02080872847,0.0952303998,0.1665810593
total,0,2,5,Demand shock,Interest rate,0.004431734313,0.02431987756,0.05712493342,0.08221268885
total,0,3,1,Monetary policy shock,GDP growth,0,-0.1894610396,-0.07532936371,-0.01337721625
total,0,3,2,Monetary policy shock,Energy demand growth,0,-0.22409582,-0.09487466672,0.0343863026
total,0,3,3,Monetary policy shock,Employment change,0.1319796155,-0.1709485581,-0.07245749589,0.03013087453
total,0,3,4,Monetary policy shock,Inflation,0.09021607619,-0.03087664949,-0.01215194778,-0.00216565716
total,0,3,5,Monetary policy shock,Interest rate,0.02935348521,0.0006893586922,0.003830464691,0.009531390493
total,0,4,1,Unrestricted shock 4,GDP growth,0,-0.7673030093,-0.0107028526,0.7527429883
total,0,4,2,Unrestricted shock 4,Energy demand growth,0,-0.7762047184,-0.008664438074,0.7615049791
total,0,4,3,Unrestricted shock 4,Employment change,0,-0.6920937905,-0.006672067909,0.6883302466
total,0,4,4,Unrestricted shock 4,Inflation,0.1624020114,-0.1275664507,0.00293224537,0.1363055491
total,0,4,5,Unrestricted shock 4,Interest rate,0.04711957239,-0.06423858077,-0.001199468053,0.0644467818
total,0,5,1,Unrestricted shock 5,GDP growth,0,-0.7512582013,-0.01881859962,0.750354326
total,0,5,2,Unrestricted shock 5,Energy demand growth,0,-0.7517569639,-0.01454822305,0.7522635109
total,0,5,3,Unrestricted shock 5,Employment change,0,-0.6861817974,-0.02119329107,0.6852676395
total,0,5,4,Unrestricted shock 5,Inflation,0,-0.1272892886,-0.002782127671,0.1294490781
total,0,5,5,Unrestricted shock 5,Interest rate,0.01746893214,-0.06247594297,-0.001528636337,0.06446409068
total,1,1,1,Supply shock,GDP growth,-0.365580825,-0.3708017835,-0.2497419853,-0.1041192278
total,1,1,2,Supply shock,Energy demand growth,-0.385149339,-0.387815279,-0.2582805053,-0.1073241351
total,1,1,3,Supply shock,Employment change,-0.3601989984,-0.3563584654,-0.2370180198,-0.09847910847
total,1,1,4,Supply shock,Inflation,-0.01107576569,-0.003549588562,0.001857640013,0.008416127227
total,1,1,5,Supply shock,Interest rate,0.06801695597,-0.05168395314,-0.01140788118,0.02179824092
total,1,2,1,Demand shock,GDP growth,0.01750080076,-0.2897832117,-0.1055969552,0.07488932578
total,1,2,2,Demand shock,Energy demand growth,0.0711326462,-0.308114572,-0.1126658999,0.07619147785
total,1,2,3,Demand shock,Employment change,0.00742579332,-0.2858366547,-0.1083395603,0.06018864097
total,1,2,4,Demand shock,Inflation,-0.001057698951,-0.01495289595,-0.01013881442,-0.004335777773
total,1,2,5,Demand shock,Interest rate,0.006495394085,0.02662627705,0.06226308077,0.09182665053
total,1,3,1,Monetary policy shock,GDP growth,0.03750326957,-0.03442631751,0.02639710691,0.08437725915
total,1,3,2,Monetary policy shock,Energy demand growth,0.04470197221,-0.04711251997,0.01436990849,0.0799695509
total,1,3,3,Monetary policy shock,Employment change,0.03817080682,-0.03379874115,0.01958094776,0.072912292
total,1,3,4,Monetary policy shock,Inflation,-0.006246342983,-0.001105091432,-0.0001830261494,0.0004829919934
total,1,3,5,Monetary policy shock,Interest rate,0.03835917511,-0.002966083435,0.001123974802,0.006786434215
total,1,4,1,Unrestricted shock 4,GDP growth,0.2080694507,-0.2649983314,0.01089023047,0.2755516974
total,1,4,2,Unrestricted shock 4,Energy demand growth,0.2019774642,-0.2816132012,0.01187209195,0.2888190723
total,1,4,3,Unrestricted shock 4,Employment change,0.1888824341,-0.2574295569,0.008264659625,0.2662359027
total,1,4,4,Unrestricted shock 4,Inflation,-0.01046527195,-0.01164033431,6.211109912e-05,0.01162998765
total,1,4,5,Unrestricted shock 4,Interest rate,0.06426787646,-0.07142046697,-0.0003814280665,0.07148400646
total,1,5,1,Unrestricted shock 5,GDP growth,0.02121717297,-0.2722900869,0.002296491427,0.2709514172
total,1,5,2,Unrestricted shock 5,Energy demand growth,0.006331524931,-0.2866235914,0.001864527401,0.2857807291
total,1,5,3,Unrestricted shock 5,Employment change,0.01031152887,-0.26595053,0.0009701606161,0.2641452967
total,1,5,4,Unrestricted shock 5,Inflation,-0.002379271768,-0.01167576959,0.0002752176539,0.01128573789
total,1,5,5,Unrestricted shock 5,Interest rate,0.01461125375,-0.06930640811,-0.001690128481,0.07170161669
total,2,1,1,Supply shock,GDP growth,-0.1769999572,-0.1795277414,-0.1209153153,-0.05041046356
total,2,1,2,Supply shock,Energy demand growth,-0.1864742674,-0.1877650114,-0.1250493331,-0.0519621545
total,2,1,3,Supply shock,Employment change,-0.1743942869,-0.1725348509,-0.1147548681,-0.04767973808
total,2,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,2,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,2,2,1,Demand shock,GDP growth,0.008473204207,-0.1403017132,-0.05112592145,0.03625848663
total,2,2,2,Demand shock,Energy demand growth,0.0344396491,-0.1491770419,-0.05454842839,0.03688893781
total,2,2,3,Demand shock,Employment change,0.0035952791,-0.1383909445,-0.05245378375,0.0291409892
total,2,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,2,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,2,3,1,Monetary policy shock,GDP growth,0.01815761838,-0.01666787837,0.01278044819,0.0408521734
total,2,3,2,Monetary policy shock,Energy demand growth,0.02164294905,-0.02281004212,0.006957348452,0.03871813322
total,2,3,3,Monetary policy shock,Employment change,0.01848081385,-0.0163640304,0.009480330144,0.03530128409
total,2,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,2,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,2,4,1,Unrestricted shock 4,GDP growth,0.1007391016,-0.1283018422,0.00527262426,0.1334113698
total,2,4,2,Unrestricted shock 4,Energy demand growth,0.09778959964,-0.1363461132,0.005748003242,0.1398349146
total,2,4,3,Unrestricted shock 4,Employment change,0.09144949751,-0.1246373372,0.004001425402,0.1289010258
total,2,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,2,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,2,5,1,Unrestricted shock 5,GDP growth,0.01027252648,-0.1318322254,0.001111871456,0.1311840938
total,2,5,2,Unrestricted shock 5,Energy demand growth,0.003065477085,-0.1387719485,0.0009027313459,0.1383638674
total,2,5,3,Unrestricted shock 5,Employment change,0.004992439546,-0.1287628595,0.0004697138793,0.1278888361
total,2,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,2,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,3,1,1,Supply shock,GDP growth,-0.08569646627,-0.08692032066,-0.05854247312,-0.0244067776
total,3,1,2,Supply shock,Energy demand growth,-0.09028355725,-0.09090848508,-0.06054400313,-0.02515804575
total,3,1,3,Supply shock,Employment change,-0.08443490251,-0.08353463619,-0.05555982521,-0.02308466698
total,3,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,3,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,3,2,1,Demand shock,GDP growth,0.004102394544,-0.06792860985,-0.02475317437,0.0175549431
total,3,2,2,Demand shock,Energy demand growth,0.01667433301,-0.07222569737,-0.02641021856,0.01786018294
total,3,2,3,Demand shock,Employment change,0.001740693722,-0.06700349025,-0.02539607343,0.01410892883
total,3,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,3,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,3,3,1,Monetary policy shock,GDP growth,0.008791209648,-0.008069935719,0.006187793855,0.01977902682
total,3,3,2,Monetary policy shock,Energy demand growth,0.01047867063,-0.01104373152,0.003368476391,0.01874580791
total,3,3,3,Monetary policy shock,Employment change,0.00894768827,-0.007922824401,0.004590005588,0.01709150301
total,3,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,3,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,3,4,1,Unrestricted shock 4,GDP growth,0.04877393847,-0.06211874098,0.002552798737,0.06459257469
total,3,4,2,Unrestricted shock 4,Energy demand growth,0.04734590483,-0.06601346283,0.002782958673,0.06770260418
total,3,4,3,Unrestricted shock 4,Employment change,0.044276275,-0.06034453076,0.001937333898,0.0624088423
total,3,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,3,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,3,5,1,Unrestricted shock 5,GDP growth,0.004973556115,-0.06382801463,0.0005383247334,0.06351421464
total,3,5,2,Unrestricted shock 5,Energy demand growth,0.001484184278,-0.06718795751,0.0004370672602,0.06699038061
total,3,5,3,Unrestricted shock 5,Employment change,0.002417144241,-0.06234194757,0.000227417115,0.06191877954
total,3,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,3,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,4,1,1,Supply shock,GDP growth,-0.04149088197,-0.04208342446,-0.02834397903,-0.01181680847
total,4,1,2,Supply shock,Energy demand growth,-0.04371177227,-0.04401433791,-0.02931304168,-0.01218054317
total,4,1,3,Supply shock,Employment change,-0.04088008207,-0.04044420828,-0.0268998974,-0.01117669415
total,4,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,4,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,4,2,1,Demand shock,GDP growth,0.001986219213,-0.03288837984,-0.01198452026,0.008499417815
total,4,2,2,Demand shock,Energy demand growth,0.008073060801,-0.03496886179,-0.01278679634,0.008647203022
total,4,2,3,Demand shock,Employment change,0.0008427759147,-0.03244047306,-0.01229578688,0.006830992294
total,4,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,4,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,4,3,1,Monetary policy shock,GDP growth,0.004256360358,-0.003907147692,0.002995888111,0.009576232289
total,4,3,2,Monetary policy shock,Energy demand growth,0.00507336306,-0.005346943472,0.001630884708,0.009075988047
total,4,3,3,Monetary policy shock,Employment change,0.004332121195,-0.003835922138,0.002222301436,0.008275038226
total,4,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,4,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,4,4,1,Unrestricted shock 4,GDP growth,0.02361443607,-0.03007546824,0.001235965445,0.03127320191
total,4,4,2,Unrestricted shock 4,Energy demand growth,0.02292303796,-0.03196114045,0.001347399897,0.03277895672
total,4,4,3,Unrestricted shock 4,Employment change,0.02143684308,-0.02921646495,0.0009379814082,0.03021592397
total,4,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,4,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,4,5,1,Unrestricted shock 5,GDP growth,0.002408001622,-0.03090303179,0.0002606358109,0.03075110209
total,4,5,2,Unrestricted shock 5,Energy demand growth,0.0007185840603,-0.03252978491,0.0002116108971,0.03243412589
total,4,5,3,Unrestricted shock 5,Employment change,0.001170286837,-0.03018353616,0.000110106485,0.02997865473
total,4,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,4,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,5,1,1,Supply shock,GDP growth,-0.02008826456,-0.0203751505,-0.01372304763,-0.00572123714
total,5,1,2,Supply shock,Energy demand growth,-0.0211635329,-0.02131002337,-0.01419222992,-0.005897343274
total,5,1,3,Supply shock,Employment change,-0.01979253911,-0.01958150604,-0.01302387971,-0.005411318783
total,5,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,5,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,5,2,1,Demand shock,GDP growth,0.0009616497684,-0.01592326901,-0.005802436637,0.004115086149
total,5,2,2,Demand shock,Energy demand growth,0.003908660735,-0.01693055712,-0.00619086738,0.004186637974
total,5,2,3,Demand shock,Employment change,0.0004080391821,-0.01570641005,-0.005953139775,0.003307299675
total,5,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,5,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,5,3,1,Monetary policy shock,GDP growth,0.002060763447,-0.001891688313,0.001450492015,0.004636437661
total,5,3,2,Monetary policy shock,Energy demand growth,0.002456324246,-0.002588781196,0.000789610679,0.004394238936
total,5,3,3,Monetary policy shock,Employment change,0.002097443886,-0.001857203682,0.00107595156,0.004006450316
total,5,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,5,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,5,4,1,Unrestricted shock 4,GDP growth,0.01143318765,-0.01456136708,0.0005984061961,0.01514126294
total,5,4,2,Unrestricted shock 4,Energy demand growth,0.01109843969,-0.01547433592,0.0006523584056,0.01587029062
total,5,4,3,Unrestricted shock 4,Employment change,0.01037888217,-0.01414547124,0.0004541339636,0.01462937026
total,5,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,5,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,5,5,1,Unrestricted shock 5,GDP growth,0.001165860337,-0.01496204103,0.0001261896801,0.0148884826
total,5,5,2,Unrestricted shock 5,Energy demand growth,0.0003479103367,-0.01574965135,0.0001024537316,0.01570333699
total,5,5,3,Unrestricted shock 5,Employment change,0.0005666071791,-0.01461368935,5.330925966e-05,0.01451449376
total,5,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,5,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,6,1,1,Supply shock,GDP growth,-0.009725953125,-0.00986485209,-0.006644163689,-0.002769999572
total,6,1,2,Supply shock,Energy demand growth,-0.01024655606,-0.01031748102,-0.006871323428,-0.002855263284
total,6,1,3,Supply shock,Employment change,-0.009582774409,-0.009480600441,-0.006305653887,-0.002619949208
total,6,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,6,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,6,2,1,Demand shock,GDP growth,0.0004655932592,-0.00770942495,-0.002809313197,0.001992363993
total,6,2,2,Demand shock,Energy demand growth,0.001892420869,-0.008197114509,-0.002997376192,0.002027006592
total,6,2,3,Demand shock,Employment change,0.0001975566354,-0.007604430308,-0.002882277771,0.001601265331
total,6,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,6,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,6,3,1,Monetary policy shock,GDP growth,0.000997741175,-0.0009158815987,0.0007022715825,0.002244782033
total,6,3,2,Monetary policy shock,Energy demand growth,0.001189256265,-0.001253386747,0.0003822986514,0.00212751887
total,6,3,3,Monetary policy shock,Employment change,0.001015500411,-0.0008991854869,0.0005209337226,0.001939766765
total,6,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,6,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,6,4,1,Unrestricted shock 4,GDP growth,0.005535502921,-0.007050045226,0.0002897249086,0.007330808154
total,6,4,2,Unrestricted shock 4,Energy demand growth,0.00537343103,-0.007492069079,0.0003158464612,0.007683774879
total,6,4,3,Unrestricted shock 4,Employment change,0.005025049386,-0.006848684702,0.0002198739283,0.00708296971
total,6,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,6,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,6,5,1,Unrestricted shock 5,GDP growth,0.0005644640409,-0.007244035903,6.109611459e-05,0.007208421785
total,6,5,2,Unrestricted shock 5,Energy demand growth,0.0001684445969,-0.00762536606,4.960409537e-05,0.007602942456
total,6,5,3,Unrestricted shock 5,Employment change,0.0002743290664,-0.007075377623,2.581026146e-05,0.007027350994
total,6,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,6,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,7,1,1,Supply shock,GDP growth,-0.004708926642,-0.004776176096,-0.003216844561,-0.001341125606
total,7,1,2,Supply shock,Energy demand growth,-0.00496098225,-0.004995321348,-0.003326826435,-0.001382406966
total,7,1,3,Supply shock,Employment change,-0.0046396051,-0.004590136455,-0.003052951336,-0.001268477081
total,7,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,7,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,7,2,1,Demand shock,GDP growth,0.0002254220717,-0.003732602458,-0.001360159728,0.0009646248306
total,7,2,2,Demand shock,Energy demand growth,0.0009162362738,-0.003968722695,-0.001451212485,0.0009813974242
total,7,2,3,Demand shock,Employment change,9.5649207e-05,-0.003681768153,-0.001395486325,0.0007752701336
total,7,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,7,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,7,3,1,Monetary policy shock,GDP growth,0.0004830673087,-0.000443434099,0.000340012472,0.001086835787
total,7,3,2,Monetary policy shock,Energy demand growth,0.0005757914353,-0.0006068409099,0.0001850940758,0.001030061543
total,7,3,3,Monetary policy shock,Employment change,0.000491665637,-0.0004353504938,0.0002522157627,0.0009391593073
total,7,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,7,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,7,4,1,Unrestricted shock 4,GDP growth,0.002680074317,-0.003413356549,0.0001402734851,0.003549290993
total,7,4,2,Unrestricted shock 4,Energy demand growth,0.002601605438,-0.003627367234,0.0001529205207,0.003720183695
total,7,4,3,Unrestricted shock 4,Employment change,0.002432932652,-0.003315865647,0.0001064543686,0.003429297298
total,7,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,7,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,7,5,1,Unrestricted shock 5,GDP growth,0.0002732914427,-0.003507279258,2.958035249e-05,0.003490036293
total,7,5,2,Unrestricted shock 5,Energy demand growth,8.155429496e-05,-0.003691904427,2.401636562e-05,0.003681047793
total,7,5,3,Unrestricted shock 5,Employment change,0.0001328194197,-0.003425621506,1.249632054e-05,0.003402368888
total,7,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,7,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,8,1,1,Supply shock,GDP growth,-0.002279878366,-0.002312437925,-0.001557470498,-0.0006493206391
total,8,1,2,Supply shock,Energy demand growth,-0.002401913847,-0.002418539497,-0.001610719426,-0.0006693074609
total,8,1,3,Supply shock,Employment change,-0.002246315583,-0.002222364797,-0.001478119799,-0.0006141470602
total,8,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,8,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,8,2,1,Demand shock,GDP growth,0.0001091405629,-0.001807180328,-0.0006585362174,0.0004670336682
total,8,2,2,Demand shock,Energy demand growth,0.0004436058188,-0.001921500525,-0.0007026204062,0.0004751543029
total,8,2,3,Demand shock,Employment change,4.630961031e-05,-0.001782568343,-0.0006756399759,0.0003753555194
total,8,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,8,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,8,3,1,Monetary policy shock,GDP growth,0.000233882324,-0.0002146934718,0.0001646207593,0.0005262034401
total,8,3,2,Monetary policy shock,Energy demand growth,0.0002787757246,-0.0002938086675,8.961532237e-05,0.0004987155688
total,8,3,3,Monetary policy shock,Employment change,0.0002380452987,-0.0002107797058,0.0001221130216,0.0004547042564
total,8,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,8,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,8,4,1,Unrestricted shock 4,GDP growth,0.00129758731,-0.001652613927,6.79149429e-05,0.001718428076
total,8,4,2,Unrestricted shock 4,Energy demand growth,0.001259595744,-0.001756229543,7.403814357e-05,0.001801167648
total,8,4,3,Unrestricted shock 4,Employment change,0.001177930969,-0.001605412641,5.154104755e-05,0.001660331816
total,8,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,8,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,8,5,1,Unrestricted shock 5,GDP growth,0.0001323170427,-0.001698087635,1.432165137e-05,0.001689739265
total,8,5,2,Unrestricted shock 5,Energy demand growth,3.94854044e-05,-0.001787475931,1.162778624e-05,0.001782219573
total,8,5,3,Unrestricted shock 5,Employment change,6.430597554e-05,-0.001658552141,6.050230344e-06,0.001647294131
total,8,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,8,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,9,1,1,Supply shock,GDP growth,-0.001103828061,-0.001119592128,-0.0007540663858,-0.0003143756933
total,9,1,2,Supply shock,Energy demand growth,-0.001162912875,-0.001170962365,-0.0007798474369,-0.0003240525318
total,9,1,3,Supply shock,Employment change,-0.001087578272,-0.001075982237,-0.0007156478768,-0.0002973460202
total,9,1,4,Supply shock,Inflation,0.03118840796,-0.02369909374,-0.005230955237,0.009995337498
total,9,1,5,Supply shock,Interest rate,0.09583905468,-0.07282509398,-0.0160742352,0.03071473537
total,9,2,1,Demand shock,GDP growth,5.284159793e-05,-0.0008749661329,-0.0003188375164,0.0002261194615
total,9,2,2,Demand shock,Energy demand growth,0.0002147766118,-0.0009303155072,-0.0003401813588,0.0002300511556
total,9,2,3,Demand shock,Employment change,2.242130462e-05,-0.0008630499709,-0.0003271184882,0.0001817324824
total,9,2,4,Demand shock,Inflation,0.002978389692,0.01220917901,0.02855003338,0.04210607483
total,9,2,5,Demand shock,Interest rate,0.009152312391,0.03751766285,0.08773157689,0.1293880218
total,9,3,1,Monetary policy shock,GDP growth,0.0001132366867,-0.0001039461939,7.970294214e-05,0.0002547671541
total,9,3,2,Monetary policy shock,Energy demand growth,0.0001349723179,-0.0001422506817,4.338823904e-05,0.0002414586003
total,9,3,3,Monetary policy shock,Employment change,0.0001152522364,-0.0001020513013,5.912235578e-05,0.0002201500418
total,9,3,4,Monetary policy shock,Inflation,0.01758916707,-0.001360064103,0.0005153859673,0.003111842861
total,9,3,5,Monetary policy shock,Interest rate,0.05404986195,-0.004179349523,0.001583732776,0.009562401471
total,9,4,1,Unrestricted shock 4,GDP growth,0.0006282410964,-0.0008001311185,3.288176284e-05,0.0008319957587
total,9,4,2,Unrestricted shock 4,Energy demand growth,0.0006098470637,-0.0008502977526,3.584637745e-05,0.0008720550281
total,9,4,3,Unrestricted shock 4,Employment change,0.0005703081692,-0.0007772780989,2.495416221e-05,0.0008038678184
total,9,4,4,Unrestricted shock 4,Inflation,0.02946930983,-0.03274904954,-0.0001748995376,0.03277818485
total,9,4,5,Unrestricted shock 4,Interest rate,0.09055642727,-0.10063476,-0.0005374498874,0.1007242901
total,9,5,1,Unrestricted shock 5,GDP growth,6.406274426e-05,-0.0008221477116,6.933984242e-06,0.0008181057568
total,9,5,2,Unrestricted shock 5,Energy demand growth,1.911729065e-05,-0.0008654260332,5.629719957e-06,0.00086288111
total,9,5,3,Unrestricted shock 5,Employment change,3.11344418e-05,-0.0008030061693,2.929285232e-06,0.0007975554808
total,9,5,4,Unrestricted shock 5,Inflation,0.006699825599,-0.03177967169,-0.0007749893509,0.03287796757
total,9,5,5,Unrestricted shock 5,Interest rate,0.02058793616,-0.09765595273,-0.002381469644,0.101030913
total,10,1,1,Supply shock,GDP growth,-0.0005344304355,-0.000542062781,-0.0003650894928,-0.0001522084323
total,10,1,2,Supply shock,Energy demand growth,-0.0005630369947,-0.0005669342435,-0.0003775716709,-0.0001568935795
total,10,1,3,Supply shock,Employment change,-0.0005265629224,-0.0005209485752,-0.0003464887513,-0.0001439633297
